,title,date,content
519,[討論] 香港怎麼安靜下來,1/27,"[': 還想帶風向啊~柯柯，沒用啦', ': 只能代表那時候天天貼幾十篇根本不是一般人', ': 習近平傑出的一手 瘟疫解決香港抗爭', ': 過年放假，年後再來上街頭', ': 最近這幾天從高鐵站到旺角天天打你', ': 沒看到??', ': 習近平會不會派武漢人支援抗議', ': 政府擬徵用未入伙公屋粉嶺暉明邨隔', ': 離為沒有出現病徵的武漢肺炎密切接', ': 觸者，引起鄰近屋苑居民激烈反對，', ': 逾百人在雍盛苑聚集示威，後期發展', ': 至堵路，爆發警民衝突。暉明邨兩大', ': 廈遭投擲汽油彈縱火，防暴警到場驅', ': 散，一度舉起藍旗。', ': 樓上不要花精力回這種文啦', ': 現在在抗議怎麼不封港', ': 遇到瘟疫會死人的事,連人一藍腦就殘', ': 的藍絲廢老都來堵路啦,', ': 有新聞 有丟汽油彈呀', ': 帶風向啊?香港是中國人', ': 香港人不是中國人', ': 疫情啊！港人也怕死啊！之前SARS 香港', ': 是繼中國內地外死第二多人的地方']"
520,[黑特] 香港區議員梁凱晴穿旗袍發紅包~,1/27,"[': 本斥但', ': 垃圾港獨份子', ': 欠推', ': 推，可愛', ': 希望出她跟賴品妤的聯名商品', ': 大', ': 黑警:好想抓', ': 想抓', ': 大', ': 這個我可以', ': 黑警：餓了...', ': D', ': 不行。我戀愛了', ': 厲害了']"
521,[黑特] 香港人要求關閉中港邊界,1/27,"[': 林鄭這拉基 自己躲遠遠的', ': 台灣也該中斷中國航班才對', ': 香港讚讚 幹爆中國豬', ': 跑到瑞士然後跟中國中央要口罩？？？', ': 中斷航班也是從別的國家轉進來 除非鎖', ': 國']"
522,[討論] 香港反送中裝備是不是比較有用?,1/27,"[': 你沒有要特殊作業的話 買那幹嘛', ': 3M就有', ': 了解，我朋友是醫生，他會需要這些裝備', ': 你還要注意濾罐裡用哪一種的喔~~', ': 濾罐要買對 濾病毒的', ': 網購一堆']"
523,[討論] 香港人看這次中國,1/26,"[': 哈哈哈哈哈', ': 香港人比較討厭港警吧', ': https://i.imgur.com/SzjyEd1.jpg', ': 所以香港港民巴不得高鐵 地鐵通廣東邊', ': 境全部封鎖', ': 但那隻中國養的娥 死都不關閉', ': 快看現在的旺角直播', ': 今晚魚蛋革命4週年紀念', ': 大批民眾與港警對峙中', ': 香港選民有四成可不是你以為的哦']"
524,[討論] 天佑香港,1/26,"[': 中國防疫專家還知道要用愛滋藥來治療', ': https://i.imgur.com/Ss3HLe7.jpg', ': 就知道病毒是他們製造的沒錯', ': 上面天龍人可以吃，但底下的賤民不給吃', ': 陳時中開記者會說愛滋病藥效果無法確定', ': 那是中國自己在弄的 北京官方也無法證明', ': 其有效與否 所以如果有用的話北京早就', ': 公諸於國際 可是現在看來還是武漢地方', ': 自己土泡在搞']"
525,[黑特] 香港人願意幫中國人加油嗎？,1/26,[]
526,[新聞] 香港特首林鄭月娥：無限期暫停來往於武漢,1/25,"[': 所以香港還有反蒙面法嗎??', ': 唉', ': 疑似病例都多少了才關門煉蠱喔', ': 誰理你， 早就暫停了', ': 不用疑似 都已經有確診了', ': 你隔壁的廣州都爆炸囉', ': 不只武漢吧', ': 白癡喔，整個中國都該封吧', ': 香港有夠慘 在廣東旁邊']"
527,Re: [討論] 香港大學教授質疑武漢封城效果,1/24,"[': 直接回去是因為武漢防不住了', ': 他的描述很清楚啊，當地沒有警覺，大感染', ': 就只是幾天的事情而已', ': 如果這樣，直接飛回香港回防還比較好']"
528,[討論] 香港大學教授質疑武漢封城效果,1/24,"[': 讚喔阿共把中國人害死', ': 親中選民快點去中國定居', ': 韓粉趕快移民去中國啦', ': 只會出張嘴，不封批評，封也批評', ': 封城當然效果有限 還要樸殺掉', ': 綠畜集體高潮囉～', ': 這位其實是中國人，只是在香港讀大學後就', ': 定居香港', ': 中國的菁英', ': 人才會去香港', ': 柯認證的高素質 你敢嘴?1450>', ': 這次根本整個城變成喪屍級的', ': 真的是禍國殃民的死阿共，無辜老百姓就這', ': 樣被害到', ': 整天蓋高樓有屁用，連基本防疫都搞成這樣', ': 中國十幾億人  死一些又怎麼了', ': 不要用正常人眼光看中共辦事', ': 中共有自己的玩法', ': 香港說他不用封']"
529,[討論] 香港人在崩潰什麼？,1/24,"[': 市面口罩供應緊張 淘寶天貓拒送港', ': 過年誰加班??你當大家不用放假喔', ': 親中派再帶風向喔', ': 台灣什麼時候有能力出賣香港了，邏輯', ': ？', ': 香港上百個疑似 怕死好嗎', ': 我們自己都不夠用了 禁止出口 香港人', ': 是想怎樣', ': 香港人就是支那人 滾', ': 再來 台灣什麼時候出賣香港了？？', ': 就是流著台女自助餐血液的中國人', ': 國家當然是以照顧國民優先阿，抱歉幫不上', ': 忙，但就是這樣', ': 有什麼好抱歉 香港人又不是台灣人', ': 看看中國政府要不要順便照顧香港', ': 香港人前幾個月就在狂買口罩了', ': 按讚沒破千的粉專 立場親中 扼..', ': 香港應該破例？', ': 看粉絲團民就親中帶風向', ': 名*', ': 可憐香港還被中共管', ': 我的問題是不能跟日本買？又不是只有台', ': 灣賣！不用講的好像全世界只有台灣有做', ': 口罩的樣子吧！', ':  支持港府的怎不去找你中爸要？', ': 今天在台北還遇到一個香港遊客買了好多', ': 口罩，原來是香港缺貨啊......', ': 在酸的臉書不就舔中的', ': 高鐵都通到你家門口，誰不怕啊']"
530,[討論] 怎麼沒人在管香港人的死活了？,1/24,"[': 就選完   四年之後再賣芒果干才有用', ': 不要在罵了，為他們祈福吧', ': 現在賣武漢牌芒果乾', ': 中天也沒繼續吹可憐哪 真的可憐哪', ': 蔡騙子:誰理你們', ': 又來了 又再不關心xxx的生活', ': 要不要伊朗也關心一下', ': 換賣武漢牌的', ': 沒看壹電視嗎？還是只看中天？', ': 干你X事,9.2要不要去武漢先關心祖國同胞先', ': 柯韓粉又崩潰惹', ': 他們香港那也在忙著防疫 沒空上街啦', ': 新聞有，但篇幅少很多，覺青更是都不分', ': 享了', ': 現在在防疫啊！', ': 上次SARS香港那死的人比我們台灣多很多', ': 。所以這次他們超抖的', ': 反送中不會傳過來 病毒會阿', ': 你以為香港不會因為深圳高鐵病毒送過來?', ': 偶 ~他們喔。專門敗人品的一群阿', ': 菸粉最好會管誰的死活 他們只覺得賽馬', ': 贏了 很爽', ': 香港人現在也很緊張，他們比我們更難', ': 防疫，現在還鬧自己人也不挺', ': 你是不會去看一下港媒嗎，忙著帶風向真噁', ': 心', ': 頭條都在報疫情，他們確診病例比台灣多', ': https://i.imgur.com/nZTkpBr.jpg', ': 每天都有問香港的文，根本不真的關心，拿', ': 來鬥爭而已。', ': 以前隨便一篇香港都會豹紋', ': 自從要求買單後收斂許多', ': 現在選後轉職全心黑柯為主。', ': 四年後又會開始關心了 別急', ': 芒果剛摘完，哪有這麼快長的？先把疫情', ': 政績刷起來再說', ': 純推CCfss', ': 香港加油', ': 都拿到817萬了', ': 靠香港販賣芒果乾，選票騙到手了，現在', ': 香港人自生自滅啦…港仔笨笨', ': 還在不甘心啊 香港也怕死了好嗎']"
531,[新聞]武漢肺炎/香港第2例確診病例 罕見「無發燒,1/23,"[': 這就大概是衰小 路上剛好有中國人咳嗽', ': 瘟疫公司進化了隱藏症狀', ': 這是最可怕的情形，這種病人在海關是', ': 不會被攔下來的', ': 免疫沒反應~我服了', ': 病毒進化了', ': 明天會不會像電影情節 發現帶原但有抗體的', ': 患者 被抓來抽血做抗毒血清', ': 這代表這個以後會跟流感一樣跟我們一起', ': 生活了，只能靠疫苗了，疫苗有之前先擋', ': ，不然會死很多人', ': 複診？既然沒發燒，那初診是為啥原因去的', ': ？', ': 中共裡面多少被槍殺丟蘑菇雲都是好萊塢題', ': 應該是有咳嗽加旅遊史 但沒發燒', ': 回診X光片看到肺炎 進而確診']"
532,[討論]欸欸欸那香港怎麼辦,1/23,"[': 反蒙面法不是沒過嗎', ': 香港太密集擴散應該會很快']"
533,[討論] 香港反送中選舉完後冷掉了？,1/23,"[': 因為台灣選舉選完了阿', ': 其實電視還是有報', ': 蔡英文選情穩定領先後就沒人提了好ㄇ', ': 香港我其實沒很在意 我比較關注陳同', ': 佳 媽的在台灣殺人 還不快來自首 選', ': 完人也不見了', ': 因為支那打細菌戰， 讓抗議者縮在家', ': 有你們持續在關心，不管是不是選舉，都', ': 持續地為香港人加油，令人感動', ': 不敢出門抗議了啦 怕得武漢肺炎', ': 你這種才噁心', ': 過年了  讓大家休息一下不好嗎', ': 古代打仗 過年也都會休息 國外聖誕節', ': 還是有抓人', ': 也都停戰不開火 革命也沒有一年到頭', ': 不就只想提款而已 裝什麼多在乎香港人', ': 會關心的就會持續關心 懂？', ': https://i.imgur.com/Bt8ztWK.jpg', ': 六日基本上還有新聞阿 他們本來就多數六日上街', ': 不會介入的還是不會介入', ': 帶風向好爽', ': 吵死了 都選完了 沒利用價值了', ': 關心但不介入', ': 台灣人好騙啊', ': 那有，川川在第二階段的中美協議把這放入', ': 其實也可以請國民黨或民眾黨公開聲明說：', ': 國民黨或民眾黨認為台灣關心香港完全出', ': 於選舉操作，多數台灣人都是跟國民黨或', ': 民眾黨一樣認為香港沒什麼好關心的。這', ': 樣就可以破除泛綠的亡國感了', ': 都大贏了還整天發文撐香港幹嗎', ': 週末才會上街，之前是暑假學生比較閒才會', ': 天天有事', ': 週六日上街就有點規則化了', ': 然後現在武漢病毒在香港炸裂了不知道會不', ': 會影響抗議活動', ': 選完就被丟到一邊啦']"
534,[新聞] 美中第二階段貿易談判　川普：納入香港,1/23,"[': 新疆、西藏問題熱身中 川普就是要打趴', ': 中國 一步一步施壓', ': 我川威武', ': 證實柯文哲是個大外行', ': 這不就無解了 中共怎麼會放手', ': 美國贏了還是柯柯好 柯柯又沒跟美國', ': 不好嘻嘻', ': 他要的是協議不是要打趴中國', ': 中國怎麼可能把管理香港的事，和美國', ': 達成協議？', ': 川普屌啦，用這個來試探中國誠意', ': https://youtu.be/SLdzrZQYW_Q', ': 趁你病要你命的概念']"
535,[討論] 香港牌芒果乾還有在賣嗎？,1/21,"[': 改賣SARS口味', ': 香港? 誰?? 817萬左膠現在在關懷無尾熊啦', ': 香港的熱度真的冷下來了，真的可憐哪', ': 還有播啊！裝睡的人叫不醒啦', ': 武漢芒果乾來了', ': 武漢出產的更猛', ': 有人在關心 只是沒有逼所有人都關心', ': 以前還有非新聞的爆卦 現在剩下轉貼新聞', ': 了', ': 香港人沒在抱怨，柯韓糞整天假好心，真', ': 的笑死', ': 被暗殺中 有能力偷渡到台灣來 會有人救', ': 還是有新聞啊，是你沒在關心視而不見', ': 新聞明明都有 家裡沒電視？', ': 免費仔就去全國電子看啊', ': 有啊 八卦板昨天還有在討論香港老人', ': 被打的頭破血流的新聞 你政黑看天下', ': ？', ': 媓上有旨：關心不介入', ': 三年後有選舉再來關心  網軍經費省點用', ': 再裝沒看到啊', ': 不過也好啦我發現三天兩頭就有人問香港', ': 也是要感謝你們的關心', ': 本來在臉書上轉貼分享的文章都消失了', ': 選前選後真的是兩樣情']"
536,[討論] 香港人怎麼過年,1/20,"[': 玩爆竹', ': 關心不介入他國事務。', ': 檢討柯施鹽比較重要', ': 打麻將啊', ': 我認識的香港朋友舞照跳馬照跑，沒影響', ': 在家等著被查水表  怕', ': 高雄市長有沒有準時上班比香港有沒有準時', ': 遊行還重要啊']"
537,Re: [討論] 為什麼選舉完就沒人關心香港了？,1/20,"[': 沒救那PTT八卦版的蟑螂是在豹紋什麼啦', ': 選舉前幾個月拼命豹紋 好想很關心香港', ': 然後說關心不介入 根本是在利用人家', ': 自殺的都絞盡腦汁賴給警察 選完就歌', ': 舞昇平 奇怪香港一天平均要自殺三個', ': 欸 裝瞎喔', ': 還在被自殺喔', ': https://i.imgur.com/tPFTzd2.jpg', ': 都說關心不介入 怪誰阿', ': 綠共蟑螂菸黨都大勝了，整團蟑螂吃香喝', ': 辣去了，誰管香港死活啊！大家都知道那', ': 是騙選票的啊！', ': 香港的事 利用完了 就沒事了 芒果乾', ': 三年後才有喔']"
538,Re: [討論] 為什麼選舉完就沒人關心香港了？,1/19,"[': 這篇打臉的 柯糞就不敢出現了', ': 樓上邏輯蠻另類的，有打到臉？', ': 他就私立科大基本工資輪班廠工而已', ': 紐約時報寫的（英文）', ': https://reurl.cc/e5NE1b', ': 抓到了，中共同路人+1']"
539,[討論] 怎麼關注香港熱度降低了？,1/19,"[': https://i.imgur.com/J3A2K0q.jpg', ': 選舉完了阿  政黑熱度也降了', ': 選舉結束啦！謝謝香港', ': 今天才出15萬人上街 黑警催淚彈又出自己', ': 不看在那講不關心', ': 台灣的公民團體還有在關心阿', ': 因為演算法這新聞連我都看的到，為什麼', ': 覺青可以無視？', ': https://i.imgur.com/K0TmQhy.jpg', ':  https://reurl.cc/EK92k0', ': 兩年後香港才有戲分 現在先自己加油', ': 每個假日都差不多上演一樣的事，除非有特', ': 殊傷亡才會比較注意', ': 民眾黨可以用在野大聯盟發聲明關懷香港，', ': 大大酸一下民進黨', ': 香港人加油']"
540,Re: [討論] 為什麼選舉完就沒人關心香港了？,1/19,"[': 香港自己區議會選舉泛民派都大勝了！', ': 衝突本來就下降了！', ': 香港佔中運動時也沒選舉，綠營人士也蠻', ': 支持的！', ': 香港的街頭遊行都還是有 只是衝突沒之', ': 前那麼誇張', ': 不然你以為現在要上街給誰看= =', ': 哪有下降 新唐人還是都有直播每天的運動', ': 只是沒人關心而已...用完就丟...XD', ': 這真的超強，選後180度轉彎甩到你他媽', ': 都認不得你了', ': 雙標黨的最佳範例', ': 然後離題一下，台灣詐騙案真的罰太爽，', ': 根本在引誘年輕人詐騙', ': 連幾十萬人的太陽花的兩岸協議監督', ': 條例現在還躺在立法院裝死，香港又', ': 算啥？？又不是第一天騙票', ': 可悲的是大部分台灣人很吃這套...', ': 因為中共打壓是事實', ': 當初兩次兩百萬人上街，全世界都在報。', ': 現在本來就下滑不少。能撐到區議會選舉', ': 泛民派大勝很不錯了！', ': DPP:馬政府應該派人跟中共談判']"
541,[討論] 為什麼選舉完就沒人關心香港了？,1/19,"[': 3年後再來關心', ': 香港議會選完後衝突就有在下降了', ': 香港好朋友先撐住 民進黨三年後才選舉', ': 香港 你們要自立自強阿', ': 沒那種像進攻理大 中大的大事件阿', ': 最少也要兩年後才會關心', ': 芒果乾是選舉期間限定', ': 香港佔中事件大家也很關心啊！況且香港區', ': 議會也選完了，衝突有下降，畢竟泛民派大', ': 勝。', ': 放心兩年後芒果乾會繼續開賣', ': https://i.imgur.com/nfnYYcK.jpg', ': 叫中共管好香港啦！不要又出佔中和反送中', ': 這種大事件。自己管不好怪誰？', ': 哪有下降 新唐人還是都有直播每天的運動', ': 只是沒人關心而已...用完就丟...XD', ': 本來就是自以為的正義 在那邊消費香', ': 港', ': 民進黨：反正選上了 干我屁事喔', ': 當然有下降啊，當初兩次兩百萬人上街，', ': 現在還有嗎？衝突當然有，但下降不少。', ': 泛民派自己都大勝了！當然衝突會下降。', ': 沒在看壹電視嗎？', ': 他們只看PTT', ':  https://reurl.cc/EK92k0', ': 笑死，去年就說選完後鐵定沒人理香港，就', ': 催票機而已', ': https://i.imgur.com/fIqQGSX.jpg', ': https://i.imgur.com/uZQlU3S.jpg', ': 關心但不介入', ': 今日香港 明日台灣', ': 關心不介入', ': 現在似乎沒有遊行示威活動了聲量就下降', ': 因為選完了啊...', ': 破殻小雞逆？第一次看民進黨選舉？', ': 都選完了！老共該出兵處理了吧？每天反', ': 送中煩不煩？', ': 幹你老師發香港文在八卦會被桶,你先叫a', ': 開頭那位版主下台我就去發，我因為發香', ': 港文被八卦桶兩次了']"
